SDCIT,200,260,0.2,1,0.616
KCIT,200,260,0.2,1,0.7302
SDCIT,200,260,0.5,1,0.546
KCIT,200,260,0.5,1,0.6478
SDCIT,200,260,1,1,0.378
KCIT,200,260,1,1,0.428
SDCIT,200,260,2,1,0.18
KCIT,200,260,2,1,0.2324
SDCIT,200,260,5,1,0.092
KCIT,200,260,5,1,0.178
SDCIT,200,260,10,1,0.382
KCIT,200,260,10,1,0.2856
SDCIT,200,260,20,1,0.6
KCIT,200,260,20,1,0.3232
SDCIT,200,275,0.05,1,0.962
KCIT,200,275,0.05,1,0.3574
SDCIT,200,275,0.1,1,0.97
KCIT,200,275,0.1,1,0.4188
SDCIT,200,275,0.2,1,0.972
KCIT,200,275,0.2,1,0.4516
SDCIT,200,275,0.5,1,0.944
KCIT,200,275,0.5,1,0.5182
SDCIT,200,275,1,1,0.938
KCIT,200,275,1,1,0.5302
SDCIT,200,275,2,1,0.932
KCIT,200,275,2,1,0.5318
SDCIT,200,275,5,1,0.976
KCIT,200,275,5,1,0.5986
SDCIT,200,275,10,1,1.0
KCIT,200,275,10,1,0.5522
SDCIT,200,275,20,1,0.998
KCIT,200,275,20,1,0.4594
SDCIT,200,147,0.05,1,0.368
KCIT,200,147,0.05,1,0.6842
SDCIT,200,147,0.1,1,0.354
KCIT,200,147,0.1,1,0.6786
SDCIT,200,147,0.2,1,0.328
KCIT,200,147,0.2,1,0.774
SDCIT,200,147,0.5,1,0.27
KCIT,200,147,0.5,1,0.765
SDCIT,200,147,1,1,0.248
KCIT,200,147,1,1,0.7834
SDCIT,200,147,2,1,0.222
KCIT,200,147,2,1,0.7058
SDCIT,200,147,5,1,0.25
KCIT,200,147,5,1,0.501
SDCIT,200,147,10,1,0.292
KCIT,200,147,10,1,0.353
SDCIT,200,147,20,1,0.358
KCIT,200,147,20,1,0.263
SDCIT,200,178,0.05,1,0.36
KCIT,200,178,0.05,1,0.7776
SDCIT,200,178,0.1,1,0.372
KCIT,200,178,0.1,1,0.7878
SDCIT,200,178,0.2,1,0.368
KCIT,200,178,0.2,1,0.7718
SDCIT,200,178,0.5,1,0.368
KCIT,200,178,0.5,1,0.7492
SDCIT,200,178,1,1,0.348
KCIT,200,178,1,1,0.7282
SDCIT,200,178,2,1,0.34
KCIT,200,178,2,1,0.7616
SDCIT,200,178,5,1,0.456
KCIT,200,178,5,1,0.6098
SDCIT,200,178,10,1,0.508
KCIT,200,178,10,1,0.389
SDCIT,200,178,20,1,0.528
KCIT,200,178,20,1,0.255
SDCIT,200,96,0.05,1,0.284
KCIT,200,96,0.05,1,0.5548
SDCIT,200,96,0.1,1,0.264
KCIT,200,96,0.1,1,0.5412
SDCIT,200,96,0.2,1,0.302
KCIT,200,96,0.2,1,0.5348
SDCIT,200,96,0.5,1,0.386
KCIT,200,96,0.5,1,0.5282
SDCIT,200,96,1,1,0.466
KCIT,200,96,1,1,0.5954
SDCIT,200,96,2,1,0.52
KCIT,200,96,2,1,0.6564
SDCIT,200,96,5,1,0.458
KCIT,200,96,5,1,0.6148
SDCIT,200,96,10,1,0.626
KCIT,200,96,10,1,0.4814
SDCIT,200,96,20,1,0.584
KCIT,200,96,20,1,0.3172
SDCIT,200,143,0.05,1,0.672
KCIT,200,143,0.05,1,0.3282
SDCIT,200,143,0.1,1,0.652
KCIT,200,143,0.1,1,0.2762
SDCIT,200,143,0.2,1,0.592
KCIT,200,143,0.2,1,0.2006
SDCIT,200,143,0.5,1,0.526
KCIT,200,143,0.5,1,0.1156
SDCIT,200,143,1,1,0.462
KCIT,200,143,1,1,0.0736
SDCIT,200,143,2,1,0.462
KCIT,200,143,2,1,0.2696
SDCIT,200,143,5,1,0.402
KCIT,200,143,5,1,0.2726
SDCIT,200,143,10,1,0.348
KCIT,200,143,10,1,0.2626
SDCIT,200,143,20,1,0.394
KCIT,200,143,20,1,0.2826
SDCIT,400,150,0.05,1,0.062
KCIT,400,150,0.05,1,0.3746
SDCIT,400,150,0.1,1,0.056
KCIT,400,150,0.1,1,0.3936
SDCIT,400,150,0.2,1,0.062
KCIT,400,150,0.2,1,0.4096
SDCIT,400,150,0.5,1,0.066
KCIT,400,150,0.5,1,0.488
SDCIT,400,150,1,1,0.054
KCIT,400,150,1,1,0.4618
SDCIT,400,150,2,1,0.072
KCIT,400,150,2,1,0.4062
SDCIT,400,150,5,1,0.192
KCIT,400,150,5,1,0.339
SDCIT,400,150,10,1,0.364
KCIT,400,150,10,1,0.3974
SDCIT,400,150,20,1,0.622
KCIT,400,150,20,1,0.4426
SDCIT,200,273,0.05,1,0.076
KCIT,200,273,0.05,1,0.4496
SDCIT,200,273,0.1,1,0.078
KCIT,200,273,0.1,1,0.3338
SDCIT,200,273,0.2,1,0.084
KCIT,200,273,0.2,1,0.3004
SDCIT,200,273,0.5,1,0.108
KCIT,200,273,0.5,1,0.2876
SDCIT,200,273,1,1,0.172
KCIT,200,273,1,1,0.3564
SDCIT,200,273,2,1,0.278
KCIT,200,273,2,1,0.482
SDCIT,200,273,5,1,0.544
KCIT,200,273,5,1,0.3444
SDCIT,200,273,10,1,0.768
KCIT,200,273,10,1,0.2704
SDCIT,200,273,20,1,0.926
KCIT,200,273,20,1,0.2756
SDCIT,200,110,0.05,1,0.73
KCIT,200,110,0.05,1,0.5034
SDCIT,200,110,0.1,1,0.576
KCIT,200,110,0.1,1,0.4698
SDCIT,200,110,0.2,1,0.338
KCIT,200,110,0.2,1,0.3914
SDCIT,200,110,0.5,1,0.11
KCIT,200,110,0.5,1,0.2938
SDCIT,200,110,1,1,0.042
KCIT,200,110,1,1,0.2646
SDCIT,200,110,2,1,0.03
KCIT,200,110,2,1,0.2796
SDCIT,200,110,5,1,0.054
KCIT,200,110,5,1,0.3252
SDCIT,200,110,10,1,0.118
KCIT,200,110,10,1,0.3426
SDCIT,200,110,20,1,0.232
KCIT,200,110,20,1,0.3562
SDCIT,200,245,0.05,1,0.954
KCIT,200,245,0.05,1,0.344
SDCIT,200,245,0.1,1,0.962
KCIT,200,245,0.1,1,0.3636
SDCIT,200,245,0.2,1,0.946
KCIT,200,245,0.2,1,0.3316
SDCIT,200,245,0.5,1,0.932
KCIT,200,245,0.5,1,0.2952
SDCIT,200,245,1,1,0.878
KCIT,200,245,1,1,0.2058
SDCIT,200,245,2,1,0.806
KCIT,200,245,2,1,0.1608
SDCIT,200,245,5,1,0.806
KCIT,200,245,5,1,0.1232
SDCIT,200,245,10,1,0.794
KCIT,200,245,10,1,0.1636
SDCIT,200,245,20,1,0.636
KCIT,200,245,20,1,0.25
SDCIT,200,175,0.05,1,0.772
KCIT,200,175,0.05,1,0.8154
SDCIT,200,175,0.1,1,0.768
KCIT,200,175,0.1,1,0.7978
SDCIT,200,175,0.2,1,0.796
KCIT,200,175,0.2,1,0.768
SDCIT,200,175,0.5,1,0.824
KCIT,200,175,0.5,1,0.6744
SDCIT,200,175,1,1,0.826
KCIT,200,175,1,1,0.6022
SDCIT,200,175,2,1,0.782
KCIT,200,175,2,1,0.5962
SDCIT,200,175,5,1,0.88
KCIT,200,175,5,1,0.552
SDCIT,200,175,10,1,0.932
KCIT,200,175,10,1,0.4462
SDCIT,200,175,20,1,0.924
KCIT,200,175,20,1,0.4096
SDCIT,200,226,0.05,1,0.128
KCIT,200,226,0.05,1,0.4764
SDCIT,200,226,0.1,1,0.132
KCIT,200,226,0.1,1,0.4718
SDCIT,200,226,0.2,1,0.136
KCIT,200,226,0.2,1,0.4378
SDCIT,200,226,0.5,1,0.154
KCIT,200,226,0.5,1,0.4302
SDCIT,200,226,1,1,0.212
KCIT,200,226,1,1,0.3674
SDCIT,200,226,2,1,0.422
KCIT,200,226,2,1,0.3732
SDCIT,200,226,5,1,0.642
KCIT,200,226,5,1,0.4642
SDCIT,200,226,10,1,0.76
KCIT,200,226,10,1,0.3942
SDCIT,200,226,20,1,0.796
KCIT,200,226,20,1,0.3246
SDCIT,400,172,0.05,1,0.536
KCIT,400,172,0.05,1,0.2978
SDCIT,400,172,0.1,1,0.562
KCIT,400,172,0.1,1,0.306
SDCIT,400,172,0.2,1,0.568
KCIT,400,172,0.2,1,0.328
SDCIT,400,172,0.5,1,0.704
KCIT,400,172,0.5,1,0.3844
SDCIT,400,172,1,1,0.718
KCIT,400,172,1,1,0.4244
SDCIT,400,172,2,1,0.828
KCIT,400,172,2,1,0.5238
SDCIT,400,172,5,1,0.83
KCIT,400,172,5,1,0.5124
SDCIT,400,172,10,1,0.838
KCIT,400,172,10,1,0.4638
SDCIT,400,172,20,1,0.818
KCIT,400,172,20,1,0.4172
SDCIT,200,105,0.05,1,0.702
KCIT,200,105,0.05,1,0.528
SDCIT,200,105,0.1,1,0.692
KCIT,200,105,0.1,1,0.5248
SDCIT,200,105,0.2,1,0.676
KCIT,200,105,0.2,1,0.5474
SDCIT,200,105,0.5,1,0.674
KCIT,200,105,0.5,1,0.5224
SDCIT,200,105,1,1,0.708
KCIT,200,105,1,1,0.4068
SDCIT,200,105,2,1,0.648
KCIT,200,105,2,1,0.3074
SDCIT,200,105,5,1,0.142
KCIT,200,105,5,1,0.1658
SDCIT,200,105,10,1,0.106
KCIT,200,105,10,1,0.2052
SDCIT,200,105,20,1,0.346
KCIT,200,105,20,1,0.231
SDCIT,400,198,0.05,1,0.862
KCIT,400,198,0.05,1,0.6874
SDCIT,400,198,0.1,1,0.872
KCIT,400,198,0.1,1,0.685
SDCIT,400,198,0.2,1,0.844
KCIT,400,198,0.2,1,0.6958
SDCIT,400,198,0.5,1,0.844
KCIT,400,198,0.5,1,0.7078
SDCIT,400,198,1,1,0.738
KCIT,400,198,1,1,0.6432
SDCIT,400,198,2,1,0.44
KCIT,400,198,2,1,0.5448
SDCIT,400,198,5,1,0.052
KCIT,400,198,5,1,0.1952
SDCIT,400,198,10,1,0.024
KCIT,400,198,10,1,0.1596
SDCIT,400,198,20,1,0.006
KCIT,400,198,20,1,0.2368
SDCIT,400,20,0.05,1,0.798
KCIT,400,20,0.05,1,0.6518
SDCIT,400,20,0.1,1,0.72
KCIT,400,20,0.1,1,0.5832
SDCIT,400,20,0.2,1,0.574
KCIT,400,20,0.2,1,0.449
SDCIT,400,20,0.5,1,0.37
KCIT,400,20,0.5,1,0.232
SDCIT,400,20,1,1,0.294
KCIT,400,20,1,1,0.1492
SDCIT,400,20,2,1,0.39
KCIT,400,20,2,1,0.1452
SDCIT,400,20,5,1,0.904
KCIT,400,20,5,1,0.2616
SDCIT,400,20,10,1,0.982
KCIT,400,20,10,1,0.5154
SDCIT,400,20,20,1,0.954
KCIT,400,20,20,1,0.4368
SDCIT,200,230,0.05,1,0.114
KCIT,200,230,0.05,1,0.0964
SDCIT,200,230,0.1,1,0.12
KCIT,200,230,0.1,1,0.1006
SDCIT,200,230,0.2,1,0.142
KCIT,200,230,0.2,1,0.0982
SDCIT,200,230,0.5,1,0.198
KCIT,200,230,0.5,1,0.1334
SDCIT,200,230,1,1,0.44
KCIT,200,230,1,1,0.2158
SDCIT,200,230,2,1,0.798
KCIT,200,230,2,1,0.367
SDCIT,200,230,5,1,0.934
KCIT,200,230,5,1,0.516
SDCIT,200,230,10,1,0.65
KCIT,200,230,10,1,0.4406
SDCIT,200,230,20,1,0.74
KCIT,200,230,20,1,0.3382
SDCIT,400,4,0.05,1,0.522
KCIT,400,4,0.05,1,0.6002
SDCIT,400,4,0.1,1,0.592
KCIT,400,4,0.1,1,0.6022
SDCIT,400,4,0.2,1,0.652
KCIT,400,4,0.2,1,0.5828
SDCIT,400,4,0.5,1,0.696
KCIT,400,4,0.5,1,0.5018
SDCIT,400,4,1,1,0.712
KCIT,400,4,1,1,0.507
SDCIT,400,4,2,1,0.592
KCIT,400,4,2,1,0.3438
SDCIT,400,4,5,1,0.234
KCIT,400,4,5,1,0.1676
SDCIT,400,4,10,1,0.164
KCIT,400,4,10,1,0.1842
SDCIT,400,4,20,1,0.544
KCIT,400,4,20,1,0.2962
SDCIT,400,84,0.05,1,0.074
KCIT,400,84,0.05,1,0.0506
SDCIT,400,84,0.1,1,0.07
KCIT,400,84,0.1,1,0.046
SDCIT,400,84,0.2,1,0.042
KCIT,400,84,0.2,1,0.037
SDCIT,400,84,0.5,1,0.048
KCIT,400,84,0.5,1,0.0228
SDCIT,400,84,1,1,0.04
KCIT,400,84,1,1,0.0152
SDCIT,400,84,2,1,0.048
KCIT,400,84,2,1,0.024
SDCIT,400,84,5,1,0.018
KCIT,400,84,5,1,0.0636
SDCIT,400,84,10,1,0.0
KCIT,400,84,10,1,0.0836
SDCIT,400,84,20,1,0.0
KCIT,400,84,20,1,0.1506
SDCIT,400,19,0.05,1,0.49
KCIT,400,19,0.05,1,0.1442
SDCIT,400,19,0.1,1,0.458
KCIT,400,19,0.1,1,0.1048
SDCIT,400,19,0.2,1,0.494
KCIT,400,19,0.2,1,0.135
SDCIT,400,19,0.5,1,0.496
KCIT,400,19,0.5,1,0.1522
SDCIT,400,19,1,1,0.57
KCIT,400,19,1,1,0.2238
SDCIT,400,19,2,1,0.542
KCIT,400,19,2,1,0.1206
SDCIT,400,19,5,1,0.308
KCIT,400,19,5,1,0.099
SDCIT,400,19,10,1,0.206
KCIT,400,19,10,1,0.1726
SDCIT,400,19,20,1,0.144
KCIT,400,19,20,1,0.24
SDCIT,400,252,0.05,1,0.962
KCIT,400,252,0.05,1,0.774
SDCIT,400,252,0.1,1,0.99
KCIT,400,252,0.1,1,0.7814
SDCIT,400,252,0.2,1,0.956
KCIT,400,252,0.2,1,0.7138
SDCIT,400,252,0.5,1,0.906
KCIT,400,252,0.5,1,0.6964
SDCIT,400,252,1,1,0.772
KCIT,400,252,1,1,0.712
SDCIT,400,252,2,1,0.702
KCIT,400,252,2,1,0.6578
SDCIT,400,252,5,1,0.954
KCIT,400,252,5,1,0.709
SDCIT,400,252,10,1,1.0
KCIT,400,252,10,1,0.6216
SDCIT,400,252,20,1,1.0
KCIT,400,252,20,1,0.4406
SDCIT,200,38,0.05,1,0.698
KCIT,200,38,0.05,1,0.5002
SDCIT,200,38,0.1,1,0.662
KCIT,200,38,0.1,1,0.5632
SDCIT,200,38,0.2,1,0.618
KCIT,200,38,0.2,1,0.6534
SDCIT,200,38,0.5,1,0.538
KCIT,200,38,0.5,1,0.6724
SDCIT,200,38,1,1,0.482
KCIT,200,38,1,1,0.6798
SDCIT,200,38,2,1,0.454
KCIT,200,38,2,1,0.5996
SDCIT,200,38,5,1,0.516
KCIT,200,38,5,1,0.4736
SDCIT,200,38,10,1,0.498
KCIT,200,38,10,1,0.4274
SDCIT,200,38,20,1,0.65
KCIT,200,38,20,1,0.3178
SDCIT,400,56,0.05,1,0.768
KCIT,400,56,0.05,1,0.2226
SDCIT,400,56,0.1,1,0.752
KCIT,400,56,0.1,1,0.252
SDCIT,400,56,0.2,1,0.75
KCIT,400,56,0.2,1,0.3114
SDCIT,400,56,0.5,1,0.72
KCIT,400,56,0.5,1,0.4596
SDCIT,400,56,1,1,0.698
KCIT,400,56,1,1,0.6344
SDCIT,400,56,2,1,0.68
KCIT,400,56,2,1,0.6314
SDCIT,400,56,5,1,0.542
KCIT,400,56,5,1,0.3886
SDCIT,400,56,10,1,0.366
KCIT,400,56,10,1,0.2454
SDCIT,400,56,20,1,0.24
KCIT,400,56,20,1,0.2686
SDCIT,200,69,0.05,1,0.48
KCIT,200,69,0.05,1,0.9792
SDCIT,200,69,0.1,1,0.508
KCIT,200,69,0.1,1,0.9712
SDCIT,200,69,0.2,1,0.552
KCIT,200,69,0.2,1,0.9498
SDCIT,200,69,0.5,1,0.596
KCIT,200,69,0.5,1,0.8768
SDCIT,200,69,1,1,0.65
KCIT,200,69,1,1,0.8342
SDCIT,200,69,2,1,0.6
KCIT,200,69,2,1,0.7124
SDCIT,200,69,5,1,0.472
KCIT,200,69,5,1,0.453
SDCIT,200,69,10,1,0.286
KCIT,200,69,10,1,0.2644
SDCIT,200,69,20,1,0.014
KCIT,200,69,20,1,0.1916
SDCIT,400,67,0.05,1,0.892
KCIT,400,67,0.05,1,0.1618
SDCIT,400,67,0.1,1,0.876
KCIT,400,67,0.1,1,0.1966
SDCIT,400,67,0.2,1,0.88
KCIT,400,67,0.2,1,0.163
SDCIT,400,67,0.5,1,0.848
KCIT,400,67,0.5,1,0.1578
SDCIT,400,67,1,1,0.846
KCIT,400,67,1,1,0.1038
SDCIT,400,67,2,1,0.864
KCIT,400,67,2,1,0.0764
SDCIT,400,67,5,1,0.64
KCIT,400,67,5,1,0.1658
SDCIT,400,67,10,1,0.608
KCIT,400,67,10,1,0.167
SDCIT,400,67,20,1,0.292
KCIT,400,67,20,1,0.2108
SDCIT,400,128,0.05,1,0.178
KCIT,400,128,0.05,1,0.585
SDCIT,400,128,0.1,1,0.176
KCIT,400,128,0.1,1,0.6034
SDCIT,400,128,0.2,1,0.198
KCIT,400,128,0.2,1,0.6204
SDCIT,400,128,0.5,1,0.244
KCIT,400,128,0.5,1,0.6638
SDCIT,400,128,1,1,0.304
KCIT,400,128,1,1,0.6328
SDCIT,400,128,2,1,0.454
KCIT,400,128,2,1,0.6282
SDCIT,400,128,5,1,0.628
KCIT,400,128,5,1,0.4048
SDCIT,400,128,10,1,0.562
KCIT,400,128,10,1,0.3002
SDCIT,400,128,20,1,0.418
KCIT,400,128,20,1,0.2144
SDCIT,400,25,0.05,1,0.032
KCIT,400,25,0.05,1,0.0316
SDCIT,400,25,0.1,1,0.024
KCIT,400,25,0.1,1,0.0318
SDCIT,400,25,0.2,1,0.034
KCIT,400,25,0.2,1,0.0284
SDCIT,400,25,0.5,1,0.046
KCIT,400,25,0.5,1,0.0224
SDCIT,400,25,1,1,0.042
KCIT,400,25,1,1,0.0174
SDCIT,400,25,2,1,0.064
KCIT,400,25,2,1,0.011
SDCIT,400,25,5,1,0.11
KCIT,400,25,5,1,0.0142
SDCIT,400,25,10,1,0.148
KCIT,400,25,10,1,0.0496
SDCIT,400,25,20,1,0.184
KCIT,400,25,20,1,0.148
SDCIT,400,149,0.05,1,0.39
KCIT,400,149,0.05,1,0.405
SDCIT,400,149,0.1,1,0.394
KCIT,400,149,0.1,1,0.4682
SDCIT,400,149,0.2,1,0.424
KCIT,400,149,0.2,1,0.555
SDCIT,400,149,0.5,1,0.45
KCIT,400,149,0.5,1,0.5308
SDCIT,400,149,1,1,0.454
KCIT,400,149,1,1,0.4714
SDCIT,400,149,2,1,0.402
KCIT,400,149,2,1,0.3696
SDCIT,400,149,5,1,0.442
KCIT,400,149,5,1,0.3752
SDCIT,400,149,10,1,0.524
KCIT,400,149,10,1,0.3328
SDCIT,400,149,20,1,0.674
KCIT,400,149,20,1,0.2736
SDCIT,200,232,0.05,1,0.572
KCIT,200,232,0.05,1,0.9424
SDCIT,200,232,0.1,1,0.544
KCIT,200,232,0.1,1,0.9066
SDCIT,200,232,0.2,1,0.502
KCIT,200,232,0.2,1,0.8002
SDCIT,200,232,0.5,1,0.43
KCIT,200,232,0.5,1,0.5922
SDCIT,200,232,1,1,0.378
KCIT,200,232,1,1,0.441
SDCIT,200,232,2,1,0.304
KCIT,200,232,2,1,0.3746
SDCIT,200,232,5,1,0.146
KCIT,200,232,5,1,0.285
SDCIT,200,232,10,1,0.154
KCIT,200,232,10,1,0.2102
SDCIT,200,232,20,1,0.42
KCIT,200,232,20,1,0.2852
SDCIT,400,237,0.05,1,0.4
KCIT,400,237,0.05,1,0.6596
SDCIT,400,237,0.1,1,0.406
KCIT,400,237,0.1,1,0.653
SDCIT,400,237,0.2,1,0.43
KCIT,400,237,0.2,1,0.6834
SDCIT,400,237,0.5,1,0.476
KCIT,400,237,0.5,1,0.7392
SDCIT,400,237,1,1,0.414
KCIT,400,237,1,1,0.6908
SDCIT,400,237,2,1,0.252
KCIT,400,237,2,1,0.5764
SDCIT,400,237,5,1,0.15
KCIT,400,237,5,1,0.2938
SDCIT,400,237,10,1,0.284
KCIT,400,237,10,1,0.255
SDCIT,400,237,20,1,0.786
KCIT,400,237,20,1,0.4126
SDCIT,400,72,0.05,1,0.946
KCIT,400,72,0.05,1,0.7986
SDCIT,400,72,0.1,1,0.94
KCIT,400,72,0.1,1,0.8004
SDCIT,400,72,0.2,1,0.93
KCIT,400,72,0.2,1,0.7696
SDCIT,400,72,0.5,1,0.966
KCIT,400,72,0.5,1,0.6744
SDCIT,400,72,1,1,0.998
KCIT,400,72,1,1,0.7274
SDCIT,400,72,2,1,1.0
KCIT,400,72,2,1,0.7852
SDCIT,400,72,5,1,0.996
KCIT,400,72,5,1,0.776
SDCIT,400,72,10,1,0.956
KCIT,400,72,10,1,0.5828
SDCIT,400,72,20,1,0.878
KCIT,400,72,20,1,0.4718
SDCIT,400,241,0.05,1,0.814
KCIT,400,241,0.05,1,0.0842
SDCIT,400,241,0.1,1,0.756
KCIT,400,241,0.1,1,0.0928
SDCIT,400,241,0.2,1,0.818
KCIT,400,241,0.2,1,0.103
SDCIT,400,241,0.5,1,0.84
KCIT,400,241,0.5,1,0.1624
SDCIT,400,241,1,1,0.852
KCIT,400,241,1,1,0.4328
SDCIT,400,241,2,1,0.868
KCIT,400,241,2,1,0.6008
SDCIT,400,241,5,1,0.748
KCIT,400,241,5,1,0.6492
SDCIT,400,241,10,1,0.562
KCIT,400,241,10,1,0.5042
SDCIT,400,241,20,1,0.596
KCIT,400,241,20,1,0.4392
SDCIT,200,282,0.05,1,0.264
KCIT,200,282,0.05,1,0.0108
SDCIT,200,282,0.1,1,0.284
KCIT,200,282,0.1,1,0.01
SDCIT,200,282,0.2,1,0.334
KCIT,200,282,0.2,1,0.0082
SDCIT,200,282,0.5,1,0.518
KCIT,200,282,0.5,1,0.0098
SDCIT,200,282,1,1,0.598
KCIT,200,282,1,1,0.0118
SDCIT,200,282,2,1,0.552
KCIT,200,282,2,1,0.0202
SDCIT,200,282,5,1,0.424
KCIT,200,282,5,1,0.0456
SDCIT,200,282,10,1,0.56
KCIT,200,282,10,1,0.149
SDCIT,200,282,20,1,0.844
KCIT,200,282,20,1,0.2706
SDCIT,400,189,0.05,1,0.016
KCIT,400,189,0.05,1,0.3912
SDCIT,400,189,0.1,1,0.004
KCIT,400,189,0.1,1,0.3724
SDCIT,400,189,0.2,1,0.004
KCIT,400,189,0.2,1,0.3326
SDCIT,400,189,0.5,1,0.0
KCIT,400,189,0.5,1,0.2566
SDCIT,400,189,1,1,0.002
KCIT,400,189,1,1,0.1848
SDCIT,400,189,2,1,0.002
KCIT,400,189,2,1,0.1084
SDCIT,400,189,5,1,0.004
KCIT,400,189,5,1,0.0732
SDCIT,400,189,10,1,0.028
KCIT,400,189,10,1,0.1216
SDCIT,400,189,20,1,0.11
KCIT,400,189,20,1,0.2092
SDCIT,400,157,0.05,1,0.196
KCIT,400,157,0.05,1,0.3426
SDCIT,400,157,0.1,1,0.232
KCIT,400,157,0.1,1,0.377
SDCIT,400,157,0.2,1,0.284
KCIT,400,157,0.2,1,0.4618
SDCIT,400,157,0.5,1,0.362
KCIT,400,157,0.5,1,0.6758
SDCIT,400,157,1,1,0.522
KCIT,400,157,1,1,0.8032
SDCIT,400,157,2,1,0.592
KCIT,400,157,2,1,0.7482
SDCIT,400,157,5,1,0.526
KCIT,400,157,5,1,0.6256
SDCIT,400,157,10,1,0.622
KCIT,400,157,10,1,0.4508
SDCIT,400,157,20,1,0.882
KCIT,400,157,20,1,0.3796
SDCIT,400,31,0.05,1,0.498
KCIT,400,31,0.05,1,0.0498
SDCIT,400,31,0.1,1,0.428
KCIT,400,31,0.1,1,0.055
SDCIT,400,31,0.2,1,0.526
KCIT,400,31,0.2,1,0.0674
SDCIT,400,31,0.5,1,0.56
KCIT,400,31,0.5,1,0.1728
SDCIT,400,31,1,1,0.478
KCIT,400,31,1,1,0.305
SDCIT,400,31,2,1,0.412
KCIT,400,31,2,1,0.4052
SDCIT,400,31,5,1,0.496
KCIT,400,31,5,1,0.214
SDCIT,400,31,10,1,0.782
KCIT,400,31,10,1,0.2268
SDCIT,400,31,20,1,0.752
KCIT,400,31,20,1,0.2798
SDCIT,200,118,0.05,1,0.074
KCIT,200,118,0.05,1,0.007
SDCIT,200,118,0.1,1,0.072
KCIT,200,118,0.1,1,0.0084
SDCIT,200,118,0.2,1,0.082
KCIT,200,118,0.2,1,0.0144
SDCIT,200,118,0.5,1,0.108
KCIT,200,118,0.5,1,0.0232
SDCIT,200,118,1,1,0.232
KCIT,200,118,1,1,0.0386
SDCIT,200,118,2,1,0.39
KCIT,200,118,2,1,0.1156
SDCIT,200,118,5,1,0.67
KCIT,200,118,5,1,0.442
SDCIT,200,118,10,1,0.838
KCIT,200,118,10,1,0.4892
SDCIT,200,118,20,1,0.824
KCIT,200,118,20,1,0.416
SDCIT,200,58,0.05,1,0.46
KCIT,200,58,0.05,1,0.1964
SDCIT,200,58,0.1,1,0.396
KCIT,200,58,0.1,1,0.1988
SDCIT,200,58,0.2,1,0.332
KCIT,200,58,0.2,1,0.1758
SDCIT,200,58,0.5,1,0.178
KCIT,200,58,0.5,1,0.1356
SDCIT,200,58,1,1,0.108
KCIT,200,58,1,1,0.1112
SDCIT,200,58,2,1,0.096
KCIT,200,58,2,1,0.0914
SDCIT,200,58,5,1,0.128
KCIT,200,58,5,1,0.1202
SDCIT,200,58,10,1,0.232
KCIT,200,58,10,1,0.1956
SDCIT,200,58,20,1,0.296
KCIT,200,58,20,1,0.2306
SDCIT,400,201,0.05,1,0.592
KCIT,400,201,0.05,1,0.371
SDCIT,400,201,0.1,1,0.526
KCIT,400,201,0.1,1,0.4378
SDCIT,400,201,0.2,1,0.49
KCIT,400,201,0.2,1,0.4606
SDCIT,400,201,0.5,1,0.412
KCIT,400,201,0.5,1,0.364
SDCIT,400,201,1,1,0.342
KCIT,400,201,1,1,0.2902
SDCIT,400,201,2,1,0.238
KCIT,400,201,2,1,0.1896
SDCIT,400,201,5,1,0.11
KCIT,400,201,5,1,0.2076
SDCIT,400,201,10,1,0.204
KCIT,400,201,10,1,0.277
SDCIT,400,201,20,1,0.308
KCIT,400,201,20,1,0.2688
SDCIT,200,213,0.05,1,0.07
KCIT,200,213,0.05,1,0.5632
SDCIT,200,213,0.1,1,0.078
KCIT,200,213,0.1,1,0.5388
SDCIT,200,213,0.2,1,0.074
KCIT,200,213,0.2,1,0.4906
SDCIT,200,213,0.5,1,0.07
KCIT,200,213,0.5,1,0.4436
SDCIT,200,213,1,1,0.064
KCIT,200,213,1,1,0.4572
SDCIT,200,213,2,1,0.062
KCIT,200,213,2,1,0.507
SDCIT,200,213,5,1,0.026
KCIT,200,213,5,1,0.4492
SDCIT,200,213,10,1,0.048
KCIT,200,213,10,1,0.4506
SDCIT,200,213,20,1,0.194
KCIT,200,213,20,1,0.4178
SDCIT,200,135,0.05,1,0.268
KCIT,200,135,0.05,1,0.4496
SDCIT,200,135,0.1,1,0.25
KCIT,200,135,0.1,1,0.4732
SDCIT,200,135,0.2,1,0.244
KCIT,200,135,0.2,1,0.6408
SDCIT,200,135,0.5,1,0.214
KCIT,200,135,0.5,1,0.562
SDCIT,200,135,1,1,0.162
KCIT,200,135,1,1,0.5178
SDCIT,200,135,2,1,0.122
KCIT,200,135,2,1,0.4388
SDCIT,200,135,5,1,0.096
KCIT,200,135,5,1,0.1792
SDCIT,200,135,10,1,0.202
KCIT,200,135,10,1,0.2352
SDCIT,200,135,20,1,0.37
KCIT,200,135,20,1,0.2602
SDCIT,400,205,0.05,1,0.804
KCIT,400,205,0.05,1,0.9506
SDCIT,400,205,0.1,1,0.832
KCIT,400,205,0.1,1,0.9452
SDCIT,400,205,0.2,1,0.842
KCIT,400,205,0.2,1,0.95
SDCIT,400,205,0.5,1,0.848
KCIT,400,205,0.5,1,0.8906
SDCIT,400,205,1,1,0.866
KCIT,400,205,1,1,0.8138
